GeneID,Chromosome,Start,End,Strand,Length,SRR21835898,SRR21835899,SRR21835896,SRR21835897,SRR21835900,SRR21835901
SAUSA300_2452,CP000255.1,2648552,2649016,-,465,0,0,0,0,0,0
SAUSA300_2453,CP000255.1,2649444,2650139,+,696,36,10,49,38,16,14
SAUSA300_2454,CP000255.1,2650141,2650911,+,771,40,10,42,50,6,12
SAUSA300_2455,CP000255.1,2651284,2653248,+,1965,185,228,223,152,261,222
SAUSA300_2456,CP000255.1,2653766,2654671,+,906,76,69,54,30,100,87
SAUSA300_2457,CP000255.1,2654776,2655369,-,594,12,6,18,20,24,20
SAUSA300_2458,CP000255.1,2655391,2656263,-,873,20,30,8,16,30,22
SAUSA300_2459,CP000255.1,2656437,2656871,-,435,6,12,6,4,16,12
SAUSA300_2460,CP000255.1,2657098,2657382,+,285,22,38,9,30,76,21
SAUSA300_2461,CP000255.1,2657553,2658359,+,807,76,322,106,113,272,250
SAUSA300_2462,CP000255.1,2658479,2659150,-,672,60,368,66,52,378,418
SAUSA300_2463,CP000255.1,2659357,2660412,+,1056,159,540,90,134,566,434
SAUSA300_2464,CP000255.1,2660661,2661461,-,801,2,6,1,2,6,6
SAUSA300_2465,CP000255.1,2661782,2662417,+,636,0,0,0,0,0,1
SAUSA300_2466,CP000255.1,2662423,2663154,+,732,8,14,1,12,14,10
SAUSA300_2467,CP000255.1,2663314,2663934,-,621,132,574,164,127,451,500
SAUSA300_2468,CP000255.1,2664128,2664619,+,492,86,117,70,87,71,86
SAUSA300_2469,CP000255.1,2665406,2666305,-,900,46,58,42,59,77,64
SAUSA300_2470,CP000255.1,2666319,2666999,-,681,2,4,10,6,2,10
SAUSA300_2471,CP000255.1,2667002,2668045,-,1044,32,29,19,14,39,38
SAUSA300_2472,CP000255.1,2668955,2669917,+,963,3,22,6,16,20,14
SAUSA300_2473,CP000255.1,2669999,2670967,-,969,589,840,698,631,733,1067
SAUSA300_2474,CP000255.1,2671100,2671444,-,345,164,176,144,163,135,169
SAUSA300_2475,CP000255.1,2671486,2671896,-,411,6,22,8,26,37,40
SAUSA300_2476,CP000255.1,2672276,2674342,-,2067,918,1502,832,1105,1479,1582
SAUSA300_2477,CP000255.1,2674643,2676382,-,1740,13301,8859,12725,13131,9126,9283
SAUSA300_2478,CP000255.1,2676429,2677118,-,690,6960,4458,6334,6629,4769,4866
SAUSA300_2479,CP000255.1,2677111,2677506,-,396,12,36,5,2,13,28
SAUSA300_2480,CP000255.1,2677719,2678606,-,888,8,32,6,10,12,30
SAUSA300_2481,CP000255.1,2678764,2678982,+,219,1056,96,354,640,106,106
SAUSA300_2482,CP000255.1,2679371,2679802,+,432,14,4,9,20,6,16
SAUSA300_2483,CP000255.1,2681398,2682675,-,1278,132,150,132,148,120,120
SAUSA300_2484,CP000255.1,2682929,2684095,+,1167,536,600,372,464,692,510
SAUSA300_2485,CP000255.1,2684265,2684786,-,522,221,454,174,264,393,478
SAUSA300_2486,CP000255.1,2685195,2687300,+,2106,5370,5312,5207,5270,5724,5365
SAUSA300_2487,CP000255.1,2687552,2689546,-,1995,7,2,6,15,8,11
SAUSA300_2488,CP000255.1,2689558,2689785,-,228,0,0,0,0,0,0
SAUSA300_2489,CP000255.1,2690001,2692469,-,2469,40,41,45,44,30,37
SAUSA300_2490,CP000255.1,2692635,2693183,+,549,57,66,46,74,84,74
SAUSA300_2491,CP000255.1,2693539,2695083,-,1545,882,1352,919,896,1414,1642
SAUSA300_2492,CP000255.1,2695273,2695872,-,600,3,18,23,12,35,17
SAUSA300_2493,CP000255.1,2696111,2696302,+,192,21,8,32,18,26,8
SAUSA300_2494,CP000255.1,2696542,2698950,+,2409,2145,1322,1993,2003,1402,1364
SAUSA300_2495,CP000255.1,2699241,2699447,+,207,116,80,85,121,63,73
SAUSA300_2496,CP000255.1,2699537,2700535,-,999,34,77,34,44,74,94
SAUSA300_2497,CP000255.1,2700558,2701712,-,1155,222,431,171,199,511,445
SAUSA300_2498,CP000255.1,2702139,2703647,-,1509,784,633,925,821,791,834
SAUSA300_2499,CP000255.1,2703659,2704522,-,864,219,245,243,218,272,265
SAUSA300_2500,CP000255.1,2704559,2705686,-,1128,434,402,387,440,568,377
SAUSA300_2501,CP000255.1,2705692,2707185,-,1494,338,329,259,351,337,267
SAUSA300_2502,CP000255.1,2707178,2707666,-,489,8,2,6,4,12,15
SAUSA300_2503,CP000255.1,2707841,2708608,-,768,6,2,4,8,6,12
SAUSA300_2504,CP000255.1,2708969,2710780,-,1812,70,130,106,100,98,152
SAUSA300_2505,CP000255.1,2711291,2711779,-,489,0,0,0,0,2,0
SAUSA300_2506,CP000255.1,2712055,2712756,-,702,159,211,43,125,185,120
SAUSA300_2507,CP000255.1,2713364,2714419,-,1056,22,2,10,6,8,8
SAUSA300_2508,CP000255.1,2714565,2714768,+,204,0,0,0,0,0,0
SAUSA300_2509,CP000255.1,2714829,2715398,+,570,6,10,12,10,14,10
SAUSA300_2510,CP000255.1,2715596,2716096,+,501,66,69,58,74,23,48
SAUSA300_2511,CP000255.1,2716316,2716546,+,231,7,7,3,1,5,5
SAUSA300_2512,CP000255.1,2716696,2717073,-,378,15,18,13,18,16,24
SAUSA300_2513,CP000255.1,2717090,2717911,-,822,8,14,9,10,6,12
SAUSA300_2514,CP000255.1,2717931,2718230,-,300,2,6,2,0,4,8
SAUSA300_2515,CP000255.1,2718361,2718918,+,558,6,4,0,4,7,17
SAUSA300_2516,CP000255.1,2718911,2719615,+,705,4,10,0,2,8,12
SAUSA300_2517,CP000255.1,2719713,2720723,+,1011,469,501,343,379,450,399
SAUSA300_2518,CP000255.1,2720743,2721573,+,831,944,1070,797,925,1083,1009
SAUSA300_2519,CP000255.1,2721720,2722610,-,891,22,16,22,23,29,15
SAUSA300_2520,CP000255.1,2722708,2724027,-,1320,4,0,1,11,6,4
SAUSA300_2521,CP000255.1,2724042,2725148,-,1107,10,9,7,3,8,2
SAUSA300_2522,CP000255.1,2725482,2725778,-,297,2,4,0,2,6,9
SAUSA300_2523,CP000255.1,2725766,2726134,-,369,7,32,20,5,16,38
SAUSA300_2524,CP000255.1,2726149,2726427,-,279,3,16,5,3,9,14
SAUSA300_2525,CP000255.1,2726769,2727635,-,867,401,480,387,418,424,450
SAUSA300_2526,CP000255.1,2727853,2728917,+,1065,98,95,32,101,72,57
SAUSA300_2527,CP000255.1,2729072,2729347,+,276,20,36,22,16,30,38
SAUSA300_2528,CP000255.1,2729533,2730255,-,723,10,0,8,12,8,10
SAUSA300_2529,CP000255.1,2730609,2731058,+,450,30,239,23,49,235,208
SAUSA300_2530,CP000255.1,2731139,2731726,-,588,14,21,23,32,39,50
SAUSA300_2531,CP000255.1,2731859,2733541,+,1683,60,92,58,51,76,68
SAUSA300_2532,CP000255.1,2733670,2734041,-,372,89,186,116,109,148,114
SAUSA300_2533,CP000255.1,2734055,2734906,-,852,234,235,178,205,174,180
SAUSA300_2534,CP000255.1,2734899,2735690,-,792,151,170,116,152,135,172
SAUSA300_2535,CP000255.1,2735790,2736650,+,861,71,115,39,58,90,135
SAUSA300_2536,CP000255.1,2736736,2737440,-,705,99,76,68,92,54,78
SAUSA300_2537,CP000255.1,2737718,2738677,-,960,571,331,518,660,340,354
SAUSA300_2538,CP000255.1,2739364,2740812,+,1449,318,162,268,288,201,176
SAUSA300_2539,CP000255.1,2740893,2742266,-,1374,244,112,242,212,118,122
SAUSA300_2540,CP000255.1,2743027,2743917,+,891,1615,3383,1389,1731,3282,3269
SAUSA300_2541,CP000255.1,2744110,2745606,-,1497,7699,5848,6600,7391,5598,5685
SAUSA300_2542,CP000255.1,2746291,2747889,-,1599,534,780,789,555,757,927
SAUSA300_2543,CP000255.1,2748083,2748526,-,444,188,265,131,195,253,198
SAUSA300_2544,CP000255.1,2748807,2749019,-,213,8,10,0,2,10,0
SAUSA300_2545,CP000255.1,2749297,2751006,-,1710,2,20,10,5,32,40
SAUSA300_2546,CP000255.1,2751267,2752757,-,1491,16,148,30,24,144,246
SAUSA300_2547,CP000255.1,2753010,2753573,+,564,29,42,42,53,26,56
SAUSA300_2548,CP000255.1,2753761,2754447,-,687,28,12,38,36,28,34
SAUSA300_2549,CP000255.1,2754711,2756333,-,1623,68,111,82,44,108,120
SAUSA300_2550,CP000255.1,2756852,2757388,-,537,241,127,181,203,159,131
SAUSA300_2551,CP000255.1,2757385,2759235,-,1851,522,248,502,595,280,305
SAUSA300_2552,CP000255.1,2759482,2760852,-,1371,16,16,8,8,19,14
SAUSA300_2553,CP000255.1,2761345,2761950,-,606,145,193,116,117,168,135
SAUSA300_2554,CP000255.1,2762013,2763893,-,1881,108,124,80,86,110,101
SAUSA300_2555,CP000255.1,2764288,2764785,-,498,32,58,26,27,39,52
SAUSA300_2556,CP000255.1,2766209,2768209,-,2001,72,62,60,40,67,83
SAUSA300_2557,CP000255.1,2768206,2768961,-,756,10,8,19,27,8,13
SAUSA300_2558,CP000255.1,2769069,2769956,-,888,425,496,304,439,523,376
SAUSA300_2559,CP000255.1,2769967,2770632,-,666,449,552,485,486,566,596
SAUSA300_2560,CP000255.1,2770658,2770858,-,201,161,232,162,182,230,214
SAUSA300_2561,CP000255.1,2771056,2772480,+,1425,8,6,4,4,3,4
SAUSA300_2562,CP000255.1,2772540,2772641,-,102,19,54,24,45,52,56
SAUSA300_2563,CP000255.1,2772763,2773218,-,456,29,27,23,24,46,61
SAUSA300_2564,CP000255.1,2773463,2774224,-,762,54,32,39,39,22,50
SAUSA300_2565,CP000255.1,2774340,2777039,-,2700,902,1032,709,956,1204,1002
SAUSA300_2566,CP000255.1,2777389,2778093,-,705,59,54,108,68,56,71
SAUSA300_2567,CP000255.1,2778192,2779133,-,942,209,140,276,185,142,157
SAUSA300_2568,CP000255.1,2779150,2780580,-,1431,119,42,140,96,44,28
SAUSA300_2569,CP000255.1,2780671,2781681,-,1011,27,6,29,34,6,8
SAUSA300_2570,CP000255.1,2781714,2782949,-,1236,20,2,14,14,4,8
SAUSA300_2571,CP000255.1,2783296,2783745,-,450,0,0,0,0,0,0
SAUSA300_2572,CP000255.1,2784112,2785641,-,1530,35,6,22,32,10,14
SAUSA300_2573,CP000255.1,2786065,2786592,-,528,656,928,481,678,1007,886
SAUSA300_2574,CP000255.1,2786850,2787308,+,459,27,62,27,18,66,60
SAUSA300_2575,CP000255.1,2787548,2789422,+,1875,26,12,32,20,28,18
SAUSA300_2576,CP000255.1,2789499,2791451,+,1953,1607,1134,1096,1344,1461,967
SAUSA300_2577,CP000255.1,2791465,2792403,+,939,740,668,649,633,804,717
SAUSA300_2578,CP000255.1,2792515,2795496,-,2982,427,334,286,365,304,304
SAUSA300_2579,CP000255.1,2795707,2797566,+,1860,1999,2925,2483,1829,2861,2908
SAUSA300_2580,CP000255.1,2797833,2798393,-,561,187,926,208,187,922,844
SAUSA300_2581,CP000255.1,2798561,2800468,-,1908,557,812,695,550,885,697
SAUSA300_2582,CP000255.1,2800710,2802068,-,1359,691,859,769,633,919,746
SAUSA300_2583,CP000255.1,2802061,2803569,-,1509,872,1086,651,871,1163,867
SAUSA300_2584,CP000255.1,2803587,2805977,-,2391,2006,3171,1421,1895,2687,2202
SAUSA300_2585,CP000255.1,2805967,2806926,-,960,36,20,45,45,7,6
SAUSA300_2586,CP000255.1,2806904,2808472,-,1569,45,10,52,54,16,2
SAUSA300_2587,CP000255.1,2808462,2810015,-,1554,40,12,16,30,7,0
SAUSA300_2588,CP000255.1,2810026,2811237,-,1212,11,2,4,10,1,0
SAUSA300_2589,CP000255.1,2811367,2818182,-,6816,3249,627,3036,3312,831,583
SAUSA300_2590,CP000255.1,2818727,2819419,-,693,708,326,486,626,419,344
SAUSA300_2591,CP000255.1,2819685,2820113,+,429,54,17,57,47,32,18
SAUSA300_2592,CP000255.1,2820556,2820915,+,360,416,333,320,472,395,298
SAUSA300_2593,CP000255.1,2821000,2821611,-,612,90,69,97,121,43,57
SAUSA300_2594,CP000255.1,2821690,2822166,-,477,4,10,3,5,5,0
SAUSA300_2595,CP000255.1,2822169,2822669,-,501,0,4,0,0,0,0
SAUSA300_2596,CP000255.1,2822904,2823671,-,768,2,0,0,4,2,0
SAUSA300_2597,CP000255.1,2823668,2824360,-,693,0,0,1,0,0,0
SAUSA300_2598,CP000255.1,2824377,2825039,-,663,0,2,1,0,0,0
SAUSA300_2599,CP000255.1,2825887,2826447,-,561,18,56,30,19,96,58
SAUSA300_2600,CP000255.1,2826611,2827849,+,1239,0,0,0,0,0,0
SAUSA300_2601,CP000255.1,2828115,2828987,+,873,2,5,10,2,6,2
SAUSA300_2602,CP000255.1,2828974,2830026,+,1053,4,3,0,2,2,8
SAUSA300_2603,CP000255.1,2830473,2832515,-,2043,5272,5620,6505,5713,5331,5546
SAUSA300_2604,CP000255.1,2833236,2833448,-,213,5,10,7,5,5,6
SAUSA300_2605,CP000255.1,2833608,2834240,-,633,28,23,43,21,32,18
SAUSA300_2606,CP000255.1,2834237,2834995,-,759,38,16,14,21,20,22
SAUSA300_2607,CP000255.1,2834992,2835696,-,705,4,14,16,6,20,17
SAUSA300_2608,CP000255.1,2835689,2836267,-,579,5,20,8,10,17,16
SAUSA300_2609,CP000255.1,2836264,2836842,-,579,0,1,2,0,1,2
SAUSA300_2610,CP000255.1,2836811,2837824,-,1014,1,4,0,4,0,2
SAUSA300_2611,CP000255.1,2837840,2839090,-,1251,2,0,0,0,2,0
SAUSA300_2612,CP000255.1,2839083,2839697,-,615,0,0,0,0,0,0
SAUSA300_2613,CP000255.1,2839715,2840533,-,819,4,0,2,4,0,0
SAUSA300_2614,CP000255.1,2840838,2841962,-,1125,3,0,6,2,4,2
SAUSA300_2615,CP000255.1,2842080,2842577,-,498,1,2,2,4,0,0
SAUSA300_2616,CP000255.1,2842624,2843457,-,834,1,6,6,6,10,6
SAUSA300_2617,CP000255.1,2843454,2845166,-,1713,70,81,88,80,61,107
SAUSA300_2618,CP000255.1,2845219,2845773,-,555,29,18,22,15,18,13
SAUSA300_2619,CP000255.1,2845802,2846650,-,849,8,15,12,17,15,17
SAUSA300_2620,CP000255.1,2847030,2847545,+,516,833,928,521,924,882,742
SAUSA300_2621,CP000255.1,2847694,2848665,-,972,105,62,115,93,68,84
SAUSA300_2622,CP000255.1,2848909,2849865,+,957,38,40,24,18,30,36
SAUSA300_2623,CP000255.1,2850017,2850655,+,639,8,10,10,2,6,6
SAUSA300_2624,CP000255.1,2850774,2851541,-,768,22,36,26,12,18,46
SAUSA300_2625,CP000255.1,2851531,2851869,-,339,2,2,6,0,2,2
SAUSA300_2626,CP000255.1,2852036,2852500,+,465,370,362,265,352,422,366
SAUSA300_2627,CP000255.1,2852738,2854156,+,1419,411,462,380,419,534,496
SAUSA300_2628,CP000255.1,2854569,2855477,-,909,13,25,17,10,23,18
SAUSA300_2629,CP000255.1,2855702,2856277,+,576,30,55,33,16,37,33
SAUSA300_2630,CP000255.1,2856442,2857458,+,1017,56,106,111,82,114,87
SAUSA300_2631,CP000255.1,2857701,2858495,+,795,56,163,36,52,176,142
SAUSA300_2632,CP000255.1,2858629,2859141,-,513,2245,5712,3119,2155,4545,5725
SAUSA300_2633,CP000255.1,2859424,2860182,+,759,7,10,0,8,10,6
SAUSA300_2634,CP000255.1,2860172,2862052,+,1881,10,20,8,19,24,28
SAUSA300_2635,CP000255.1,2862145,2862336,+,192,1,0,2,1,0,0
SAUSA300_2636,CP000255.1,2862348,2862884,+,537,59,82,38,59,74,79
SAUSA300_2637,CP000255.1,2862944,2863441,-,498,8,4,2,6,5,1
SAUSA300_2638,CP000255.1,2863899,2864090,+,192,2,1,9,4,0,1
SAUSA300_2639,CP000255.1,2864456,2864683,+,228,200,70,98,118,86,52
SAUSA300_2640,CP000255.1,2864810,2865379,-,570,2,16,8,9,9,10
SAUSA300_2641,CP000255.1,2865639,2866034,-,396,7,0,4,2,3,2
SAUSA300_2642,CP000255.1,2866102,2866455,-,354,2,2,4,4,4,6
SAUSA300_2643,CP000255.1,2866908,2867747,-,840,140,182,136,140,165,172
SAUSA300_2644,CP000255.1,2867790,2868509,-,720,64,56,89,71,68,47
SAUSA300_2645,CP000255.1,2868509,2870293,-,1785,89,112,89,103,114,121
SAUSA300_2646,CP000255.1,2870453,2871832,-,1380,43,76,52,44,81,66
SAUSA300_2647,CP000255.1,2871971,2872324,-,354,0,2,0,4,4,0
SAUSA300_2648,CP000255.1,2872445,2872582,-,138,2,6,3,2,2,0
SAUSA300_pUSA010001,CP000256.1,1,996,+,996,0,0,0,0,0,0
SAUSA300_pUSA010002,CP000256.1,1348,1464,+,117,0,0,0,0,0,0
SAUSA300_pUSA010003,CP000256.1,1546,1767,+,222,0,0,0,0,0,0
SAUSA300_pUSA010004,CP000256.1,2093,2674,-,582,0,0,0,0,0,0
SAUSA300_pUSA010005,CP000256.1,2749,2922,+,174,0,0,0,0,0,0
SAUSA300_pUSA020001,CP000257.1,36,1415,+,1380,0,0,0,0,0,0
SAUSA300_pUSA020002,CP000257.1,1601,2842,+,1242,0,0,0,0,0,0
SAUSA300_pUSA020003,CP000257.1,3369,4313,+,945,0,0,0,0,0,0
SAUSA300_pUSA030001,CP000258.1,101,1060,+,960,0,2,0,0,0,0
SAUSA300_pUSA030002,CP000258.1,1179,1853,+,675,4,0,0,0,0,0
SAUSA300_pUSA030003,CP000258.1,2162,5236,+,3075,2,0,0,0,0,0
SAUSA300_pUSA030004,CP000258.1,5306,5704,+,399,0,0,0,0,0,0
SAUSA300_pUSA030005,CP000258.1,5734,6408,+,675,0,0,0,0,0,0
SAUSA300_pUSA030006,CP000258.1,6681,7157,+,477,0,0,0,0,0,0
SAUSA300_pUSA030007,CP000258.1,7865,8599,+,735,0,0,0,0,0,0
SAUSA300_pUSA030008,CP000258.1,8896,9570,+,675,0,0,0,0,2,0
SAUSA300_pUSA030009,CP000258.1,9679,9867,-,189,0,0,0,0,0,0
SAUSA300_pUSA030010,CP000258.1,10039,11013,+,975,0,0,0,0,0,0
SAUSA300_pUSA030011,CP000258.1,11030,11347,+,318,0,0,0,0,0,0
SAUSA300_pUSA030012,CP000258.1,11407,11814,+,408,0,0,0,0,0,0
SAUSA300_pUSA030013,CP000258.1,11798,12484,+,687,0,0,0,0,0,0
SAUSA300_pUSA030014,CP000258.1,12505,14517,+,2013,0,0,0,0,0,0
SAUSA300_pUSA030015,CP000258.1,14529,15809,+,1281,0,0,0,0,0,0
SAUSA300_pUSA030016,CP000258.1,15827,16903,+,1077,0,0,0,0,0,0
SAUSA300_pUSA030017,CP000258.1,16913,17398,+,486,0,0,0,0,0,2
SAUSA300_pUSA030018,CP000258.1,17414,19516,+,2103,0,0,0,0,0,0
SAUSA300_pUSA030019,CP000258.1,19532,19996,+,465,0,0,0,0,0,0
SAUSA300_pUSA030020,CP000258.1,19993,21633,+,1641,0,0,0,0,0,0
SAUSA300_pUSA030021,CP000258.1,21711,22628,+,918,0,0,0,0,0,0
SAUSA300_pUSA030022,CP000258.1,22645,23037,+,393,0,0,0,0,0,0
SAUSA300_pUSA030023,CP000258.1,23094,23261,+,168,0,0,0,0,0,0
SAUSA300_pUSA030024,CP000258.1,23299,23973,+,675,4,2,0,0,0,2
SAUSA300_pUSA030025,CP000258.1,24103,24717,+,615,0,0,0,0,0,0
SAUSA300_pUSA030026,CP000258.1,24786,26057,+,1272,0,0,0,0,0,0
SAUSA300_pUSA030027,CP000258.1,26099,26515,-,417,0,0,0,0,0,0
SAUSA300_pUSA030028,CP000258.1,26735,27367,+,633,0,0,0,0,0,0
SAUSA300_pUSA030029,CP000258.1,27649,28428,+,780,0,0,0,0,0,0
SAUSA300_pUSA030030,CP000258.1,28562,30178,+,1617,0,0,0,0,0,0
SAUSA300_pUSA030031,CP000258.1,30381,32105,+,1725,0,0,0,0,0,2
SAUSA300_pUSA030032,CP000258.1,33233,34144,-,912,0,0,0,0,0,0
SAUSA300_pUSA030033,CP000258.1,34288,34620,+,333,0,0,0,0,0,0
SAUSA300_pUSA030034,CP000258.1,35220,36260,+,1041,0,0,0,0,0,0
SAUSA300_pUSA030035,CP000258.1,36263,36592,+,330,0,0,0,0,0,0
SAUSA300_pUSA030036,CP000258.1,36596,36856,-,261,0,0,0,0,0,0
